yearID,lgID,teamID,franchID,divID,Rank,G,Ghome,W,L,DivWin,WCWin,LgWin,WSWin,R,AB,H,1B,2B,3B,HR,BB,SO,SB,CS,HBP,SF,BA,OBP,SLG,OPS,RA,ER,ERA,ERA+,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro
2005,AL,KCA,KCR,C,5,162,81,56,106,N,N,N,N,701,5503,1445,996,289,34,126,424,1008,53,33,63,50,0.262584045,0.31986755,0.396147556,0.716015106,935,862,5.49,73.13730595,4,4,25,4240,1640,178,580,924,125,163,0.979,Kansas City Royals,Kauffman Stadium,1371181,99,101,KCR,KCA,KCA
2005,AL,LAA,ANA,W,1,162,81,95,67,Y,N,N,N,761,5624,1520,1065,278,30,147,447,848,161,57,29,39,0.27027027,0.325134387,0.408783784,0.73391817,643,598,3.68,111.4560191,7,11,54,4393,1419,158,443,1126,87,139,0.986,Los Angeles Angels of Anaheim,Angel Stadium,3404686,98,97,LAA,ANA,ANA
2005,NL,LAN,LAD,W,4,162,81,71,91,N,N,N,N,685,5433,1374,920,284,21,149,541,1094,58,35,67,33,0.252898951,0.326308857,0.395177618,0.721486476,755,695,4.38,94.61341409,6,9,40,4282,1434,182,471,1004,106,141,0.983,Los Angeles Dodgers,Dodger Stadium,3603646,98,97,LAD,LAN,LAN
2005,NL,MIL,MIL,C,3,162,81,81,81,N,N,N,N,726,5448,1413,892,327,19,175,531,1162,79,34,73,38,0.259361233,0.331198686,0.422723935,0.753922622,697,635,3.97,108.2614034,7,6,46,4314,1382,169,569,1173,119,139,0.98,Milwaukee Brewers,Miller Park,2211023,101,101,MIL,ML4,MIL
2005,AL,MIN,MIN,C,3,162,81,83,79,N,N,N,N,688,5564,1441,1006,269,32,134,485,978,102,44,59,42,0.258986341,0.322764228,0.39108555,0.713849778,662,604,3.71,115.1099681,9,8,44,4393,1458,169,348,965,102,171,0.984,Minnesota Twins,Hubert H Humphrey Metrodome,2034243,102,102,MIN,MIN,MIN
2005,AL,NYA,NYY,E,1,162,81,95,67,Y,N,N,N,886,5624,1552,1048,259,16,229,637,989,84,27,73,43,0.275960171,0.354712247,0.449857752,0.80457,789,718,4.52,91.24489308,8,14,46,4292,1495,164,463,985,95,151,0.984,New York Yankees,Yankee Stadium II,4090696,98,97,NYY,NYA,NYA
2005,NL,NYN,NYM,E,3,162,81,83,79,N,N,N,N,722,5505,1421,935,279,32,175,486,1075,153,40,48,38,0.258128974,0.321704789,0.415803815,0.737508603,648,599,3.76,109.53115,8,11,38,4307,1390,135,491,1012,106,146,0.983,New York Mets,Shea Stadium,2829929,98,97,NYM,NYN,NYN
2005,AL,OAK,OAK,W,2,162,81,88,74,N,N,N,N,772,5627,1476,991,310,20,155,537,819,31,22,52,40,0.262306735,0.33008312,0.407144127,0.737227247,658,594,3.69,113.8789482,9,12,38,4351,1315,154,504,1075,88,166,0.986,Oakland Athletics,McAfee Coliseum,2109118,101,100,OAK,OAK,OAK
2005,NL,PHI,PHI,E,2,162,81,88,74,N,N,N,N,807,5542,1494,1010,282,35,167,639,1083,116,27,56,46,0.26957777,0.348400446,0.423493324,0.771893769,726,672,4.21,105.5217771,4,6,40,4305,1379,189,487,1159,90,132,0.985,Philadelphia Phillies,Citizens Bank Park,2665304,105,104,PHI,PHI,PHI
2005,NL,PIT,PIT,C,6,162,81,67,95,N,N,N,N,680,5573,1445,976,292,38,139,471,1092,73,30,72,49,0.259285842,0.322465531,0.400143549,0.72260908,769,706,4.42,96.84145013,4,14,35,4308,1456,162,612,958,117,193,0.981,Pittsburgh Pirates,PNC Park,1817245,99,100,PIT,PIT,PIT
2005,NL,SDN,SDP,W,1,162,81,82,80,Y,N,N,N,684,5502,1416,978,269,39,130,600,977,99,44,49,48,0.25736096,0.333118245,0.39131225,0.724430495,726,668,4.13,94.07667173,4,8,45,4366,1452,146,503,1133,109,136,0.982,San Diego Padres,Petco Park,2869787,92,91,SDP,SDN,SDN
2005,AL,SEA,SEA,W,4,162,81,69,93,N,N,N,N,699,5507,1408,955,289,34,130,466,986,102,47,48,37,0.255674596,0.317266425,0.391320138,0.708586563,751,712,4.49,90.84137234,6,7,39,4283,1483,179,496,892,86,144,0.986,Seattle Mariners,Safeco Field,2725459,95,96,SEA,SEA,SEA
2005,NL,SFN,SFG,W,3,162,81,75,87,N,N,N,N,649,5462,1427,974,299,26,128,431,901,71,35,49,44,0.261259612,0.318576679,0.395825705,0.714402384,745,695,4.33,99.94253821,4,8,46,4333,1456,151,592,972,90,146,0.985,San Francisco Giants,SBC Park,3181023,101,101,SFG,SFN,SFN
2005,NL,SLN,STL,C,1,162,81,100,62,Y,N,N,N,805,5538,1494,1011,287,26,170,534,947,83,36,62,35,0.269772481,0.338790728,0.423076923,0.761867651,634,560,3.49,118.5467559,15,14,48,4337,1399,153,443,974,100,196,0.984,St. Louis Cardinals,Busch Stadium II,3538988,101,100,STL,SLN,SLN
2005,AL,TBA,TBD,E,5,162,81,67,95,N,N,N,N,750,5552,1519,1033,289,40,157,412,990,151,49,69,51,0.273595101,0.328731098,0.424891931,0.753623029,936,851,5.39,74.20258285,1,4,43,4265,1570,194,615,949,124,139,0.979,Tampa Bay Devil Rays,Tropicana Field,1141669,99,100,TBD,TBA,TBA
2005,AL,TEX,TEX,W,3,162,81,79,83,N,N,N,N,865,5716,1528,928,311,29,260,495,1112,67,15,48,32,0.267319804,0.329200445,0.4683345,0.797534945,858,794,4.96,90.79091451,2,6,46,4320,1589,159,522,932,108,149,0.982,Texas Rangers,Ameriquest Field,2525221,106,106,TEX,TEX,TEX
2005,AL,TOR,TOR,E,3,162,81,80,82,N,N,N,N,775,5581,1480,998,307,39,136,486,955,72,35,89,56,0.265185451,0.330811333,0.407274682,0.738086015,705,653,4.06,107.1014745,9,8,35,4341,1475,185,444,958,95,154,0.985,Toronto Blue Jays,Rogers Centre,2014995,102,102,TOR,TOR,TOR
2005,NL,WAS,WSN,E,5,162,81,81,81,N,N,N,N,639,5426,1367,907,311,32,117,491,1090,45,45,89,45,0.251935127,0.321764998,0.385735348,0.707500346,673,627,3.87,105.9145013,4,9,51,4374,1456,140,539,997,92,156,0.985,Washington Nationals,R.F.K. Stadium,2731993,95,96,WSN,MON,WAS
2006,NL,ARI,ARI,W,4,162,81,76,86,N,N,N,N,773,5645,1506,977,331,38,160,504,965,76,30,67,53,0.266784765,0.331312809,0.423914969,0.755227778,788,727,4.48,105.6395135,8,9,34,4379,1503,168,536,1115,104,172,0.983,Arizona Diamondbacks,Chase Field,2091685,105,105,ARI,ARI,ARI
2006,NL,ATL,ATL,E,3,162,81,79,83,N,N,N,N,849,5583,1510,950,312,26,222,526,1169,52,35,52,44,0.270463908,0.33650282,0.454952534,0.791455355,805,736,4.6,97.24000045,6,6,38,4324,1529,183,572,1049,99,146,0.984,Atlanta Braves,Turner Field,2550524,100,99,ATL,ATL,ATL
2006,AL,BAL,BAL,E,4,162,81,70,92,N,N,N,N,768,5610,1556,1084,288,20,164,474,878,121,32,73,41,0.277361854,0.339303001,0.423529412,0.762832413,899,843,5.35,81.68079617,5,9,35,4257,1579,216,613,1016,102,156,0.983,Baltimore Orioles,Oriole Park at Camden Yards,2153139,99,100,BAL,BAL,BAL
2006,AL,BOS,BOS,E,3,162,81,86,76,N,N,N,N,820,5619,1510,975,327,16,192,672,1056,51,23,66,56,0.268731091,0.35053797,0.435130806,0.785668776,825,773,4.83,97.28940429,3,6,46,4324,1570,181,509,1070,66,174,0.989,Boston Red Sox,Fenway Park II,2930588,105,104,BOS,BOS,BOS
2006,AL,CHA,CHW,C,3,162,81,90,72,N,N,N,N,868,5657,1586,1039,291,20,236,502,1056,93,48,58,57,0.280360615,0.342046541,0.464026869,0.806073411,794,743,4.61,101.9677337,5,11,46,4347,1534,200,433,1012,90,145,0.985,Chicago White Sox,U.S. Cellular Field,2957414,104,104,CHW,CHA,CHA
2006,NL,CHN,CHC,C,6,162,81,66,96,N,N,N,N,716,5587,1496,1013,271,46,166,395,928,121,49,43,37,0.267764453,0.319036622,0.421872203,0.740908825,834,758,4.74,98.22465726,2,7,29,4317,1396,210,687,1250,106,122,0.982,Chicago Cubs,Wrigley Field,3123215,103,103,CHC,CHN,CHN
2006,NL,CIN,CIN,C,3,162,82,80,82,N,N,N,N,749,5515,1419,899,291,12,217,614,1192,124,33,59,38,0.257298277,0.336010279,0.432456936,0.768467215,801,725,4.51,104.0942471,9,10,36,4337,1576,213,464,1053,128,139,0.979,Cincinnati Reds,Great American Ball Park,2134607,104,104,CIN,CIN,CIN
2006,AL,CLE,CLE,C,4,162,81,78,84,N,N,N,N,870,5619,1576,1002,351,27,196,556,1204,55,23,54,43,0.280476953,0.348533163,0.45719879,0.805731953,782,698,4.41,100.4791743,13,13,24,4270,1583,166,429,948,118,165,0.981,Cleveland Indians,Jacobs Field,1997995,99,98,CLE,CLE,CLE
2006,NL,COL,COL,W,4,162,81,76,86,N,N,N,N,813,5562,1504,968,325,54,157,561,1108,85,50,60,45,0.270406329,0.341201028,0.432937792,0.77413882,812,749,4.66,105.4501432,5,8,34,4342,1549,155,553,952,91,190,0.985,Colorado Rockies,Coors Field,2104362,109,109,COL,COL,COL
2006,AL,DET,DET,C,2,162,81,95,67,N,Y,Y,N,822,5642,1548,1011,294,40,203,430,1133,60,40,45,36,0.27437079,0.328782708,0.448599787,0.777382495,675,618,3.84,115.0755621,3,16,46,4344,1420,160,489,1003,106,162,0.983,Detroit Tigers,Comerica Park,2595937,100,100,DET,DET,DET
2006,NL,FLO,FLA,E,4,162,81,78,84,N,N,N,N,758,5502,1454,921,309,42,182,497,1249,110,58,74,42,0.264267539,0.331152903,0.434932752,0.766085654,772,696,4.37,99.32731294,6,6,41,4300,1465,166,622,1088,126,166,0.979,Florida Marlins,Dolphin Stadium,1164134,95,96,FLA,FLO,FLO
2006,NL,HOU,HOU,C,2,162,81,82,80,N,N,N,N,735,5521,1407,931,275,27,174,585,1076,79,36,73,46,0.254845137,0.331726908,0.40898388,0.740710787,719,666,4.08,108.8563482,5,12,42,4406,1425,182,480,1160,80,164,0.987,Houston Astros,Minute Maid Park,3022763,100,99,HOU,HOU,HOU
2006,AL,KCA,KCR,C,5,162,81,62,100,N,N,N,N,757,5589,1515,1019,335,37,124,474,1040,65,34,64,48,0.27106817,0.332469636,0.410806942,0.743276578,971,896,5.65,78.68550918,3,5,35,4279,1648,213,637,904,98,189,0.984,Kansas City Royals,Kauffman Stadium,1372638,101,103,KCR,KCA,KCA
2006,AL,LAA,ANA,W,2,162,81,89,73,N,N,N,N,766,5609,1539,1042,309,29,159,486,914,148,57,42,53,0.27438046,0.333925687,0.424852915,0.758778602,732,652,4.04,110.6524143,5,12,50,4358,1410,158,471,1164,124,154,0.979,Los Angeles Angels of Anaheim,Angel Stadium,3406790,100,100,LAA,ANA,ANA
2006,NL,LAN,LAD,W,2,162,81,88,74,N,Y,N,N,820,5628,1552,1034,307,58,153,601,959,128,49,51,48,0.275764037,0.3482933,0.432480455,0.780773754,751,686,4.23,106.4504239,1,10,40,4381,1524,152,492,1068,115,174,0.982,Los Angeles Dodgers,Dodger Stadium,3758545,101,100,LAD,LAN,LAN
2006,NL,MIL,MIL,C,4,162,81,75,87,N,N,N,N,730,5433,1400,899,301,20,180,502,1233,71,37,82,53,0.257684521,0.326853377,0.419841708,0.746695085,833,763,4.82,94.45756223,7,8,43,4277,1454,177,514,1145,117,126,0.98,Milwaukee Brewers,Miller Park,2335643,101,101,MIL,ML4,MIL
2006,AL,MIN,MIN,C,1,162,81,96,66,Y,N,N,N,801,5602,1608,1156,275,34,143,490,872,101,42,50,55,0.287040343,0.346619332,0.424848268,0.7714676,683,632,3.95,110.8600314,1,6,40,4318,1490,182,356,1164,84,135,0.986,Minnesota Twins,Hubert H Humphrey Metrodome,2285018,98,98,MIN,MIN,MIN
2006,AL,NYA,NYY,E,1,162,81,97,65,Y,N,N,N,930,5651,1608,1050,327,21,210,649,1053,139,35,72,49,0.284551407,0.362716088,0.461334277,0.824050365,767,708,4.41,101.4844352,5,8,43,4331,1463,170,496,1019,104,145,0.983,New York Yankees,Yankee Stadium II,4248067,101,99,NYY,NYA,NYA
2006,NL,NYN,NYM,E,1,162,81,97,65,Y,N,N,N,834,5558,1469,905,323,41,200,547,1071,146,35,62,47,0.264303706,0.33440618,0.445124145,0.779530325,731,673,4.14,105.6091138,5,12,43,4384,1402,180,527,1161,104,131,0.983,New York Mets,Shea Stadium,3379535,98,97,NYM,NYN,NYN
2006,AL,OAK,OAK,W,1,162,81,93,69,Y,N,N,N,771,5500,1429,966,266,22,175,650,976,61,20,50,56,0.259818182,0.340313299,0.411636364,0.751949663,727,679,4.21,104.0131326,5,11,54,4355,1525,162,529,1003,84,173,0.986,Oakland Athletics,McAfee Coliseum,1976625,97,97,OAK,OAK,OAK
2006,NL,PHI,PHI,E,2,162,81,85,77,N,N,N,N,865,5687,1518,967,294,41,216,626,1203,92,25,95,44,0.266924565,0.347024179,0.44698435,0.794008529,812,747,4.6,102.180385,4,6,42,4381,1561,211,512,1138,104,153,0.983,Philadelphia Phillies,Citizens Bank Park,2701815,105,104,PHI,PHI,PHI
2006,NL,PIT,PIT,C,5,162,81,67,95,N,N,N,N,691,5558,1462,1018,286,17,141,459,1200,68,23,89,49,0.263044261,0.326563769,0.396725441,0.72328921,797,720,4.52,99.02713087,2,10,39,4305,1545,156,620,1060,104,168,0.983,Pittsburgh Pirates,PNC Park,1861549,98,99,PIT,PIT,PIT
2006,NL,SDN,SDP,W,1,162,81,88,74,Y,N,N,N,731,5576,1465,968,298,38,161,564,1104,123,31,40,47,0.262733142,0.332262727,0.416427547,0.748690273,679,629,3.87,104.9023222,4,11,50,4391,1385,176,468,1097,92,138,0.985,San Diego Padres,Petco Park,2659757,91,90,SDP,SDN,SDN
2006,AL,SEA,SEA,W,4,162,81,78,84,N,N,N,N,756,5670,1540,1060,266,42,172,404,974,106,37,63,38,0.271604938,0.325020243,0.424338624,0.749358867,792,739,4.6,95.12123757,6,6,47,4340,1500,183,560,1067,88,150,0.985,Seattle Mariners,Safeco Field,2481165,97,97,SEA,SEA,SEA
2006,NL,SFN,SFG,W,3,161,81,76,85,N,N,N,N,746,5472,1418,906,297,52,163,494,891,58,25,53,37,0.259137427,0.324471598,0.421783626,0.746255224,790,735,4.63,97.60412827,7,9,37,4289,1422,153,584,992,91,132,0.985,San Francisco Giants,AT&T Park,3130313,100,100,SFG,SFN,SFN
2006,NL,SLN,STL,C,1,161,80,83,78,Y,N,Y,Y,781,5522,1484,981,292,27,184,531,922,59,32,61,40,0.268743209,0.337341566,0.431365447,0.768707014,762,721,4.54,98.58034827,6,9,38,4289,1475,193,504,970,98,170,0.984,St. Louis Cardinals,Busch Stadium III,3407104,99,99,STL,SLN,SLN
2006,AL,TBA,TBD,E,5,162,81,61,101,N,N,N,N,689,5474,1395,905,267,33,190,441,1106,134,52,47,43,0.254841067,0.313572023,0.419802704,0.733374727,856,782,4.96,91.39201425,3,7,33,4261,1600,180,606,979,116,156,0.981,Tampa Bay Devil Rays,Tropicana Field,1368950,99,101,TBD,TBA,TBA
2006,AL,TEX,TEX,W,3,162,81,80,82,N,N,N,N,835,5659,1571,1008,357,23,183,505,1061,53,24,40,50,0.277610885,0.33834346,0.445838487,0.784181948,784,731,4.6,99.27485192,3,8,42,4294,1558,162,496,972,98,174,0.984,Texas Rangers,Ameriquest Field,2388757,101,101,TEX,TEX,TEX
2006,AL,TOR,TOR,E,2,162,81,87,75,N,N,N,N,809,5596,1591,1017,348,27,199,514,906,65,33,63,52,0.284310222,0.348273092,0.462830593,0.811103686,754,694,4.37,103.3542204,6,6,42,4285,1447,185,504,1076,99,157,0.984,Toronto Blue Jays,Rogers Centre,2302212,100,100,TOR,TOR,TOR
2006,NL,WAS,WSN,E,5,162,81,71,91,N,N,N,N,746,5495,1437,929,322,22,164,594,1156,123,62,69,49,0.261510464,0.338327695,0.417652411,0.755980106,872,803,5.03,82.90298174,1,3,32,4309,1535,193,584,960,131,123,0.978,Washington Nationals,R.F.K. Stadium,2153056,94,95,WSN,MON,WAS
2007,NL,ARI,ARI,W,1,162,81,90,72,Y,N,N,N,712,5398,1350,853,286,40,171,532,1111,109,24,57,58,0.250092627,0.320760959,0.412930715,0.733691675,732,662,4.13,113.5088194,7,12,51,4323,1446,169,546,1088,106,157,0.983,Arizona Diamondbacks,Chase Field,2325249,107,107,ARI,ARI,ARI
2007,NL,ATL,ATL,E,3,162,81,84,78,N,N,N,N,810,5689,1562,1031,328,27,176,534,1149,64,30,49,47,0.27456495,0.339452445,0.434522763,0.773975208,733,665,4.11,106.0230606,1,6,36,4369,1442,172,537,1106,107,141,0.983,Atlanta Braves,Turner Field,2745207,98,98,ATL,ATL,ATL
2007,AL,BAL,BAL,E,4,162,81,69,93,N,N,N,N,756,5631,1529,1051,306,30,142,500,939,144,42,47,47,0.271532587,0.333493976,0.412182561,0.745676537,868,827,5.17,86.42155398,4,9,30,4316,1491,161,696,1087,79,155,0.987,Baltimore Orioles,Oriole Park at Camden Yards,2164822,101,102,BAL,BAL,BAL
2007,AL,BOS,BOS,E,1,162,81,96,66,Y,N,Y,Y,867,5589,1561,1008,352,35,166,689,1042,96,24,64,54,0.279298622,0.361788618,0.443907676,0.805696294,657,618,3.87,117.4100474,5,13,45,4316,1350,151,482,1149,81,145,0.986,Boston Red Sox,Fenway Park II,2970755,106,105,BOS,BOS,BOS
2007,AL,CHA,CHW,C,4,162,81,72,90,N,N,N,N,693,5441,1341,882,249,20,190,532,1149,78,45,52,35,0.246462047,0.317656766,0.404337438,0.721994204,839,763,4.77,97.22426513,9,9,42,4322,1556,174,499,1015,108,168,0.982,Chicago White Sox,U.S. Cellular Field,2684395,104,104,CHW,CHA,CHA
2007,NL,CHN,CHC,C,1,162,81,85,77,Y,N,N,N,752,5643,1530,1011,340,28,151,500,1054,86,33,40,37,0.271132376,0.332797428,0.421584264,0.754381691,690,650,4.04,112.9530464,2,10,39,4340,1340,165,573,1211,94,134,0.984,Chicago Cubs,Wrigley Field,3252462,105,104,CHC,CHN,CHN
2007,NL,CIN,CIN,C,5,162,81,72,90,N,N,N,N,783,5607,1496,976,293,23,204,536,1113,97,31,66,46,0.266809345,0.335411671,0.436418762,0.771830433,853,796,4.94,93.56139827,6,7,34,4349,1605,198,482,1068,95,155,0.984,Cincinnati Reds,Great American Ball Park,2058593,104,104,CIN,CIN,CIN
2007,AL,CLE,CLE,C,1,162,80,96,66,Y,N,N,N,811,5604,1504,994,305,27,178,590,1202,72,41,80,59,0.268379729,0.343281225,0.427730193,0.771011418,704,658,4.05,109.2470869,9,9,49,4388,1519,146,410,1047,92,167,0.985,Cleveland Indians,Jacobs Field,2275912,101,100,CLE,CLE,CLE
2007,NL,COL,COL,W,2,163,82,90,73,N,Y,Y,N,860,5691,1591,1071,313,36,171,622,1152,100,31,58,44,0.279564224,0.35401403,0.437357231,0.79137126,758,706,4.32,110.3674933,4,7,39,4416,1497,164,504,967,68,180,0.989,Colorado Rockies,Coors Field,2376250,107,108,COL,COL,COL
2007,AL,DET,DET,C,2,162,81,88,74,N,N,N,N,887,5757,1652,1073,352,50,177,474,1054,103,30,56,45,0.286955011,0.344598863,0.457703665,0.802302528,797,735,4.57,98.60877334,1,9,44,4342,1498,174,566,1047,99,148,0.984,Detroit Tigers,Comerica Park,3047133,102,101,DET,DET,DET
2007,NL,FLO,FLA,E,5,162,81,71,91,N,N,N,N,790,5627,1504,925,340,38,201,521,1332,105,34,82,42,0.267282744,0.3359375,0.448373911,0.784311411,891,793,4.94,87.04474918,0,4,40,4331,1617,176,661,1142,137,159,0.977,Florida Marlins,Dolphin Stadium,1370511,97,98,FLA,FLO,FLO
2007,NL,HOU,HOU,C,4,162,81,73,89,N,N,N,N,723,5605,1457,967,293,30,167,547,1043,65,33,55,40,0.259946476,0.329598207,0.412310437,0.741908644,813,761,4.68,95.12996713,2,6,38,4394,1566,206,510,1109,103,128,0.983,Houston Astros,Minute Maid Park,3020405,100,100,HOU,HOU,HOU
2007,AL,KCA,KCR,C,5,162,81,69,93,N,N,N,N,706,5534,1447,999,300,46,102,428,1069,78,44,89,47,0.261474521,0.322072811,0.387603903,0.709676714,778,716,4.48,100.6055371,2,6,36,4312,1547,168,520,993,106,160,0.982,Kansas City Royals,Kauffman Stadium,1616867,100,101,KCR,KCA,KCA
2007,AL,LAA,ANA,W,1,162,81,94,68,Y,N,N,N,822,5554,1578,1108,324,23,123,507,883,139,55,40,65,0.284119553,0.344631852,0.41717681,0.761808662,731,674,4.23,105.2136241,5,9,43,4305,1480,151,477,1156,101,154,0.983,Los Angeles Angels of Anaheim,Angel Stadium,3365632,101,100,LAA,ANA,ANA
2007,NL,LAN,LAD,W,4,162,81,82,80,N,N,N,N,735,5614,1544,1104,276,35,129,511,864,137,50,41,55,0.275026719,0.336923324,0.40559316,0.742516484,727,677,4.2,105.8858679,4,6,43,4350,1443,146,518,1184,114,160,0.981,Los Angeles Dodgers,Dodger Stadium,3857036,101,100,LAD,LAN,LAN
2007,NL,MIL,MIL,C,2,162,81,83,79,N,N,N,N,801,5554,1455,877,310,37,231,501,1137,96,32,76,47,0.261973353,0.328909032,0.455887649,0.784796681,776,708,4.41,101.1801613,3,6,49,4333,1513,161,507,1174,109,144,0.982,Milwaukee Brewers,Miller Park,2869144,100,100,MIL,ML4,MIL
2007,AL,MIN,MIN,C,3,162,81,79,83,N,N,N,N,718,5522,1460,1033,273,36,118,512,839,112,30,48,45,0.264396958,0.329688265,0.390981528,0.720669793,725,663,4.15,102.1118677,5,8,38,4310,1505,185,420,1094,95,151,0.984,Minnesota Twins,Hubert H Humphrey Metrodome,2296383,95,95,MIN,MIN,MIN
2007,AL,NYA,NYY,E,2,162,81,94,68,N,Y,N,N,968,5717,1656,1097,326,32,201,637,991,123,40,78,54,0.28966241,0.365556583,0.463354906,0.82891149,777,724,4.49,99.3875112,1,5,34,4352,1498,150,578,1009,88,174,0.985,New York Yankees,Yankee Stadium II,4271083,101,100,NYY,NYA,NYA
2007,NL,NYN,NYM,E,2,162,81,88,74,N,N,N,N,804,5605,1543,1045,294,27,177,549,981,200,46,54,58,0.27528992,0.342483243,0.432114184,0.774597427,750,687,4.26,101.5890519,2,10,39,4357,1415,165,570,1134,101,124,0.983,New York Mets,Shea Stadium,3853955,98,97,NYM,NYN,NYN
2007,AL,OAK,OAK,W,3,162,81,76,86,N,N,N,N,741,5577,1430,948,295,16,171,664,1119,52,20,49,56,0.256410256,0.337693035,0.407028869,0.744721904,758,689,4.28,97.97150831,4,9,36,4344,1468,138,530,1036,90,153,0.985,Oakland Athletics,McAfee Coliseum,1921844,94,94,OAK,OAK,OAK
2007,NL,PHI,PHI,E,1,162,81,89,73,Y,N,N,N,892,5688,1558,978,326,41,213,641,1205,138,19,90,52,0.273909986,0.353732035,0.457981716,0.811713751,821,767,4.73,97.09666097,5,5,42,4375,1555,198,558,1050,89,162,0.986,Philadelphia Phillies,Citizens Bank Park,3108325,104,103,PHI,PHI,PHI
2007,NL,PIT,PIT,C,6,162,81,68,94,N,N,N,N,724,5569,1463,962,322,31,148,463,1135,68,30,71,51,0.262704256,0.324504387,0.41138445,0.735888837,846,793,4.93,87.27340354,4,5,32,4343,1627,174,518,997,83,190,0.986,Pittsburgh Pirates,PNC Park,1749142,97,98,PIT,PIT,PIT
2007,NL,SDN,SDP,W,3,163,81,89,74,N,N,N,N,741,5612,1408,884,322,31,171,557,1229,55,24,49,44,0.250890948,0.321622485,0.410727014,0.732349498,666,611,3.7,107.8777014,1,20,45,4454,1406,119,474,1136,92,147,0.985,San Diego Padres,Petco Park,2790074,90,90,SDP,SDN,SDN
2007,AL,SEA,SEA,W,2,162,82,88,74,N,N,N,N,794,5684,1629,1170,284,22,153,389,861,81,30,62,40,0.286593948,0.336842105,0.42505278,0.761894885,813,754,4.73,90.73150598,6,12,43,4303,1578,147,546,1020,90,167,0.985,Seattle Mariners,Safeco Field,2672223,96,97,SEA,SEA,SEA
2007,NL,SFN,SFG,W,5,162,81,71,91,N,N,N,N,683,5538,1407,972,267,37,131,532,907,119,33,39,36,0.254062839,0.321887714,0.386601661,0.708489375,720,677,4.19,107.0395537,5,10,37,4361,1442,133,593,1057,88,148,0.986,San Francisco Giants,AT&T Park,3223215,101,101,SFG,SFN,SFN
2007,NL,SLN,STL,C,3,162,81,78,84,N,N,N,N,725,5529,1513,1080,279,13,141,506,909,56,33,54,54,0.273648038,0.337457268,0.405317417,0.742774686,829,741,4.65,94.74970802,2,8,34,4307,1514,168,509,945,121,155,0.98,St. Louis Cardinals,Busch Stadium III,3552180,99,99,STL,SLN,SLN
2007,AL,TBA,TBD,E,5,162,81,66,96,N,N,N,N,782,5593,1500,986,291,36,187,545,1324,131,48,53,52,0.268192383,0.336056383,0.433398891,0.769455275,944,879,5.53,76.08305946,2,2,28,4289,1649,199,568,1194,117,155,0.98,Tampa Bay Devil Rays,Tropicana Field,1387603,98,100,TBD,TBA,TBA
2007,AL,TEX,TEX,W,4,162,81,75,87,N,N,N,N,816,5555,1460,947,298,36,179,503,1224,88,25,56,42,0.262826283,0.32797271,0.42610261,0.75407532,844,755,4.75,94.61524581,0,6,42,4290,1525,155,668,976,124,179,0.98,Texas Rangers,Rangers Ballpark in Arlington,2353862,101,101,TEX,TEX,TEX
2007,AL,TOR,TOR,E,3,162,81,83,79,N,N,N,N,753,5536,1434,901,344,24,165,533,1044,57,22,47,48,0.259031792,0.326735886,0.41925578,0.745991666,699,644,4,109.4621144,11,9,44,4346,1383,157,479,1067,102,160,0.984,Toronto Blue Jays,Rogers Centre,2360644,100,99,TOR,TOR,TOR
2007,NL,WAS,WSN,E,4,162,81,73,89,N,N,N,N,673,5520,1415,952,309,31,123,524,1128,69,23,53,41,0.25634058,0.324535679,0.390398551,0.71493423,783,736,4.58,91.9692419,0,6,46,4340,1502,187,580,931,109,153,0.982,Washington Nationals,R.F.K. Stadium,1943812,94,95,WSN,MON,WAS
2008,NL,ARI,ARI,W,2,162,81,82,80,N,N,N,N,720,5409,1355,831,318,47,159,587,1287,58,23,49,43,0.250508412,0.327036794,0.414864115,0.741900909,706,635,3.98,114.6289146,6,9,39,4304,1403,147,451,1229,113,137,0.981,Arizona Diamondbacks,Chase Field,2509924,108,108,ARI,ARI,ARI
2008,NL,ATL,ATL,E,4,162,81,72,90,N,N,N,N,753,5604,1514,1035,316,33,130,618,1023,58,27,42,34,0.270164168,0.345188949,0.407922912,0.753111861,778,714,4.46,94.5709558,2,7,26,4322,1439,156,586,1076,107,149,0.983,Atlanta Braves,Turner Field,2532834,98,98,ATL,ATL,ATL
2008,AL,BAL,BAL,E,5,161,81,68,93,N,N,N,N,782,5559,1486,962,322,30,172,533,990,81,37,42,48,0.267314265,0.333387253,0.42885411,0.762241364,869,810,5.13,83.48853055,4,4,35,4266,1538,184,687,922,100,163,0.983,Baltimore Orioles,Oriole Park at Camden Yards,1950075,101,102,BAL,BAL,BAL
2008,AL,BOS,BOS,E,2,162,81,95,67,N,Y,N,N,845,5596,1565,1006,353,33,173,646,1068,120,35,70,62,0.279664046,0.357860056,0.447283774,0.805143831,694,645,4.01,112.3624973,5,16,47,4339,1369,147,548,1185,85,149,0.986,Boston Red Sox,Fenway Park II,3048250,108,106,BOS,BOS,BOS
2008,AL,CHA,CHW,C,1,163,82,89,74,Y,N,N,N,811,5553,1458,914,296,13,235,540,1016,67,34,63,47,0.262560778,0.332258585,0.447505853,0.779764437,729,658,4.06,110.4247104,4,10,34,4373,1471,156,460,1147,108,155,0.983,Chicago White Sox,U.S. Cellular Field,2500648,105,105,CHW,CHA,CHA
